id,date,season,gender,event_name,match_type,match_type_number,match_number,city,venue,team1,team2,referee,reserve_umpire,tv_umpire,umpire1,umpire2,team1players,team2players,toss_winner,toss_decision,winner,result,eliminator,wonBy,margin,method,player_of_match
64871,22-02-2004,2003/04,male,Australia tour of Sri Lanka,ODI,2103,2,Dambulla,Rangiri Dambulla International Stadium,Sri Lanka,Australia,['MJ Procter'],,['MG Silva'],BF Bowden,PT Manuel,"['MS Atapattu', 'ST Jayasuriya', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'RS Kaluwitharana', 'UDU Chandana', 'RP Arnold', 'WPUJC Vaas', 'HDPK Dharmasena', 'M Muralitharan']","['MJ Clarke', 'ML Hayden', 'RT Ponting', 'DR Martyn', 'A Symonds', 'AC Gilchrist', 'MG Bevan', 'IJ Harvey', 'GB Hogg', 'B Lee', 'JN Gillespie']",Sri Lanka,bat,Sri Lanka,,,runs,1,,['WPUJC Vaas']
64872,25-02-2004,2003/04,male,South Africa tour of New Zealand,ODI,2104,4,Dunedin,Carisbrook,South Africa,New Zealand,['GR Viswanath'],,['GAV Baxter'],RB Tiffin,AL Hill,"['GC Smith', 'HH Gibbs', 'JH Kallis', 'HH Dippenaar', 'N Boje', 'JA Rudolph', 'MV Boucher', 'SM Pollock', 'L Klusener', 'M Ntini', 'A Nel']","['MHW Papps', 'SP Fleming', 'HJH Marshall', 'SB Styris', 'CD McMillan', 'CL Cairns', 'JDP Oram', 'BB McCullum', 'DL Vettori', 'KD Mills', 'MJ Mason']",New Zealand,field,New Zealand,,,wickets,6,,['HJH Marshall']
64874,27-02-2004,2003/04,male,Australia tour of Sri Lanka,ODI,2106,4,Colombo,R.Premadasa Stadium,Australia,Sri Lanka,['MJ Procter'],,['PT Manuel'],BF Bowden,TH Wijewardene,"['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DR Martyn', 'A Symonds', 'MG Bevan', 'MJ Clarke', 'IJ Harvey', 'GB Hogg', 'MS Kasprowicz', 'JN Gillespie']","['MS Atapattu', 'ST Jayasuriya', 'KC Sangakkara', 'DPMD Jayawardene', 'WS Jayantha', 'TM Dilshan', 'UDU Chandana', 'KS Lokuarachchi', 'WPUJC Vaas', 'DNT Zoysa', 'M Muralitharan']",Australia,bat,Australia,,,runs,40,,['MS Kasprowicz']
64881,14-03-2004,2003/04,male,Bangladesh tour of Zimbabwe,ODI,2113,5,Harare,Harare Sports Club,Bangladesh,Zimbabwe,['Wasim Raja'],,['KC Barbour'],BG Jerling,ID Robinson,"['Hannan Sarkar', 'Manjural Islam Rana', 'Mohammad Ashraful', 'Rajin Saleh', 'Alok Kapali', 'Mushfiqur Rahman', 'Habibul Bashar', 'Khaled Mashud', 'Khaled Mahmud', 'Tapash Baisya', 'Tareq Aziz']","['GW Flower', 'BG Rogers', 'SV Carlisle', 'S Matsikenyeri', 'T Taibu', 'SM Ervine', 'HH Streak', 'DD Ebrahim', 'GB Brent', 'DT Hondo', 'RW Price']",Bangladesh,bat,Zimbabwe,,,wickets,3,,['Khaled Mahmud']
64882,16-03-2004,2003/04,male,India tour of Pakistan,ODI,2114,2,Rawalpindi,Rawalpindi Cricket Stadium,Pakistan,India,['RS Madugalle'],,['Zameer Haider'],Asad Rauf,SJA Taufel,"['Yasir Hameed', 'Shahid Afridi', 'Mohammad Yousuf', 'Inzamam-ul-Haq', 'Younis Khan', 'Moin Khan', 'Shoaib Malik', 'Abdul Razzaq', 'Shabbir Ahmed', 'Mohammad Sami', 'Shoaib Akhtar']","['V Sehwag', 'SR Tendulkar', 'VVS Laxman', 'SC Ganguly', 'R Dravid', 'Yuvraj Singh', 'M Kaif', 'RR Powar', 'Z Khan', 'L Balaji', 'A Nehra']",Pakistan,bat,Pakistan,,,runs,12,,['SR Tendulkar']
64883,19-03-2004,2003/04,male,India tour of Pakistan,ODI,2115,3,Peshawar,Arbab Niaz Stadium,India,Pakistan,['RS Madugalle'],,['Asad Rauf'],DR Shepherd,Nadeem Ghauri,"['V Sehwag', 'SR Tendulkar', 'VVS Laxman', 'R Dravid', 'SC Ganguly', 'Yuvraj Singh', 'M Kaif', 'RR Powar', 'IK Pathan', 'L Balaji', 'Z Khan']","['Yasir Hameed', 'Shahid Afridi', 'Mohammad Yousuf', 'Younis Khan', 'Shoaib Malik', 'Inzamam-ul-Haq', 'Abdul Razzaq', 'Moin Khan', 'Shabbir Ahmed', 'Mohammad Sami', 'Shoaib Akhtar']",Pakistan,field,Pakistan,,,wickets,4,,['Yasir Hameed']
64884,21-03-2004,2003/04,male,India tour of Pakistan,ODI,2116,4,Lahore,Gaddafi Stadium,Pakistan,India,['RS Madugalle'],,['Nadeem Ghauri'],Asad Rauf,SJA Taufel,"['Yasir Hameed', 'Shahid Afridi', 'Mohammad Yousuf', 'Inzamam-ul-Haq', 'Younis Khan', 'Abdul Razzaq', 'Moin Khan', 'Shoaib Malik', 'Shoaib Akhtar', 'Mohammad Sami', 'Shabbir Ahmed']","['V Sehwag', 'SR Tendulkar', 'VVS Laxman', 'SC Ganguly', 'R Dravid', 'Yuvraj Singh', 'M Kaif', 'M Kartik', 'IK Pathan', 'L Balaji', 'Z Khan']",Pakistan,bat,India,,,wickets,5,,['Inzamam-ul-Haq']
64885,24-03-2004,2003/04,male,India tour of Pakistan,ODI,2117,5,Lahore,Gaddafi Stadium,India,Pakistan,['RS Madugalle'],,['Zameer Haider'],DR Shepherd,Nadeem Ghauri,"['V Sehwag', 'SR Tendulkar', 'VVS Laxman', 'SC Ganguly', 'R Dravid', 'Yuvraj Singh', 'M Kaif', 'IK Pathan', 'L Balaji', 'M Kartik', 'Z Khan']","['Yasir Hameed', 'Taufeeq Umar', 'Mohammad Yousuf', 'Inzamam-ul-Haq', 'Younis Khan', 'Shoaib Malik', 'Abdul Razzaq', 'Moin Khan', 'Mohammad Sami', 'Shoaib Akhtar', 'Shabbir Ahmed']",Pakistan,field,India,,,runs,40,,['VVS Laxman']
64887,20-04-2004,2004,male,Sri Lanka tour of Zimbabwe,ODI,2119,1,Bulawayo,Queens Sports Club,Zimbabwe,Sri Lanka,['MJ Procter'],,['RB Tiffin'],DJ Harper,KC Barbour,"['V Sibanda', 'BRM Taylor', 'DD Ebrahim', 'T Taibu', 'E Chigumbura', 'S Matsikenyeri', 'A Maregwede', 'ML Nkala', 'T Panyangara', 'DT Hondo', 'P Utseya']","['ST Jayasuriya', 'MS Atapattu', 'KC Sangakkara', 'DPMD Jayawardene', 'DNT Zoysa', 'TM Dilshan', 'KMDN Kulasekara', 'M Muralitharan', 'WPUJC Vaas', 'RP Arnold', 'UDU Chandana']",Sri Lanka,field,Sri Lanka,,,runs,12,D/L,['T Taibu']
64889,24-04-2004,2003/04,male,England tour of West Indies,ODI,2121,2,Port of Spain,Queen's Park Oval,West Indies,England,['JJ Crowe'],,['BEW Morgan'],BR Doctrove,DB Hair,"['CH Gayle', 'S Chanderpaul', 'RL Powell', 'RR Sarwan', 'BC Lara', 'DR Smith', 'M Dillon', 'RD Jacobs', 'DJ Bravo', 'CD Collymore', 'R Rampaul']","['JM Anderson', 'D Gough', 'R Clarke', 'PD Collingwood', 'ME Trescothick', 'A Flintoff', 'MP Vaughan', 'CMW Read', 'AJ Strauss', 'SJ Harmison', 'ID Blackwell']",West Indies,bat,,no result,,,,,
64891,27-04-2004,2004,male,Sri Lanka tour of Zimbabwe,ODI,2123,4,Harare,Harare Sports Club,Sri Lanka,Zimbabwe,['MJ Procter'],,['ID Robinson'],IL Howell,KC Barbour,"['WS Jayantha', 'KC Sangakkara', 'DPMD Jayawardene', 'RP Arnold', 'TM Dilshan', 'SHT Kandamby', 'UDU Chandana', 'MF Maharoof', 'HMRKB Herath', 'CRD Fernando', 'KMDN Kulasekara']","['S Matsikenyeri', 'BRM Taylor', 'ML Nkala', 'DD Ebrahim', 'T Taibu', 'A Maregwede', 'E Chigumbura', 'P Utseya', 'T Mupariwa', 'DT Hondo', 'T Panyangara']",Zimbabwe,field,Sri Lanka,,,runs,72,,['UDU Chandana']
64894,02-05-2004,2003/04,male,England tour of West Indies,ODI,2126,6,Gros Islet,Daren Sammy National Cricket Stadium,England,West Indies,['JJ Crowe'],,['BR Doctrove'],Aleem Dar,EA Nicholls,"['ME Trescothick', 'MP Vaughan', 'AJ Strauss', 'A Flintoff', 'PD Collingwood', 'CMW Read', 'R Clarke', 'GJ Batty', 'D Gough', 'SJ Harmison', 'JM Anderson']","['CH Gayle', 'S Chanderpaul', 'RL Powell', 'RR Sarwan', 'BC Lara', 'DR Smith', 'DJ Bravo', 'RD Jacobs', 'IDR Bradshaw', 'R Rampaul', 'M Dillon']",West Indies,field,West Indies,,,wickets,4,,['S Chanderpaul']
64896,15-05-2004,2004,male,Bangladesh tour of West Indies,ODI,2128,1,Kingstown,Arnos Vale Ground,Bangladesh,West Indies,['RS Mahanama'],,['BR Doctrove'],DR Shepherd,EA Nicholls,"['Shahriar Hossain', 'Manjural Islam Rana', 'Habibul Bashar', 'Rajin Saleh', 'Mohammad Ashraful', 'Alok Kapali', 'Mushfiqur Rahman', 'Khaled Mashud', 'Khaled Mahmud', 'Mohammad Rafique', 'Tapash Baisya']","['CH Gayle', 'RL Powell', 'SC Joseph', 'S Chanderpaul', 'RR Sarwan', 'DJ Bravo', 'DR Smith', 'RD Jacobs', 'IDR Bradshaw', 'TL Best', 'FH Edwards']",West Indies,field,West Indies,,,wickets,1,,['IDR Bradshaw']
64897,16-05-2004,2004,male,Bangladesh tour of West Indies,ODI,2129,2,Kingstown,Arnos Vale Ground,West Indies,Bangladesh,['RS Mahanama'],,['EA Nicholls'],BR Doctrove,DR Shepherd,"['CH Gayle', 'RL Powell', 'DR Smith', 'S Chanderpaul', 'RR Sarwan', 'DJ Bravo', 'RD Jacobs', 'SC Joseph', 'IDR Bradshaw', 'TL Best', 'FH Edwards']","['Hannan Sarkar', 'Mohammad Ashraful', 'Habibul Bashar', 'Rajin Saleh', 'Alok Kapali', 'Mushfiqur Rahman', 'Manjural Islam Rana', 'Khaled Mahmud', 'Khaled Mashud', 'Mohammad Rafique', 'Tapash Baisya']",Bangladesh,field,West Indies,,,runs,23,,['DR Smith']
64898,19-05-2004,2004,male,Bangladesh tour of West Indies,ODI,2130,3,St George's,National Cricket Stadium,Bangladesh,West Indies,['RS Mahanama'],,['BR Doctrove'],DR Shepherd,EA Nicholls,"['Hannan Sarkar', 'Mohammad Ashraful', 'Habibul Bashar', 'Rajin Saleh', 'Faisal Hossain', 'Mushfiqur Rahman', 'Khaled Mahmud', 'Manjural Islam Rana', 'Khaled Mashud', 'Mohammad Rafique', 'Tapash Baisya']","['RL Powell', 'DS Smith', 'DR Smith', 'S Chanderpaul', 'RR Sarwan', 'SC Joseph', 'DJ Bravo', 'RD Jacobs', 'IDR Bradshaw', 'R Rampaul', 'TL Best']",Bangladesh,bat,West Indies,,,wickets,7,,['DS Smith']
64899,25-05-2004,2004,male,Australia tour of Zimbabwe,ODI,2131,1,Harare,Harare Sports Club,Zimbabwe,Australia,['BC Broad'],,['RB Tiffin'],KC Barbour,SA Bucknor,"['S Matsikenyeri', 'BRM Taylor', 'V Sibanda', 'DD Ebrahim', 'T Taibu', 'MA Vermeulen', 'A Maregwede', 'ML Nkala', 'T Panyangara', 'T Mupariwa', 'DT Hondo']","['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DR Martyn', 'MJ Clarke', 'DS Lehmann', 'A Symonds', 'JN Gillespie', 'MS Kasprowicz', 'BA Williams', 'GD McGrath']",Zimbabwe,bat,Australia,,,wickets,7,,['RT Ponting']
64900,27-05-2004,2004,male,Australia tour of Zimbabwe,ODI,2132,2,Harare,Harare Sports Club,Australia,Zimbabwe,['BC Broad'],,['KC Barbour'],ID Robinson,SA Bucknor,"['AC Gilchrist', 'ML Hayden', 'MJ Clarke', 'DS Lehmann', 'IJ Harvey', 'GB Hogg', 'DR Martyn', 'RT Ponting', 'JN Gillespie', 'MS Kasprowicz', 'GD McGrath']","['S Matsikenyeri', 'BRM Taylor', 'V Sibanda', 'MA Vermeulen', 'T Taibu', 'A Maregwede', 'DD Ebrahim', 'T Panyangara', 'T Mupariwa', 'W Mwayenga', 'DT Hondo']",Zimbabwe,field,Australia,,,runs,139,,['DS Lehmann']
64901,29-05-2004,2004,male,Australia tour of Zimbabwe,ODI,2133,3,Harare,Harare Sports Club,Zimbabwe,Australia,['BC Broad'],,['RB Tiffin'],ID Robinson,SA Bucknor,"['S Matsikenyeri', 'BRM Taylor', 'V Sibanda', 'T Taibu', 'MA Vermeulen', 'A Maregwede', 'E Chigumbura', 'ML Nkala', 'T Mupariwa', 'W Mwayenga', 'EC Rainsford']","['AC Gilchrist', 'MJ Clarke', 'A Symonds', 'SR Watson', 'IJ Harvey', 'GB Hogg', 'DR Martyn', 'RT Ponting', 'JN Gillespie', 'MS Kasprowicz', 'GD McGrath']",Australia,field,Australia,,,wickets,8,,['JN Gillespie']
66304,27-06-2004,2004,male,NatWest Series,ODI,2135,3,Nottingham,Trent Bridge,England,West Indies,['GR Viswanath'],,['NJ Llong'],DJ Harper,MR Benson,"['ME Trescothick', 'MP Vaughan', 'GO Jones', 'AJ Strauss', 'PD Collingwood', 'A McGrath', 'ID Blackwell', 'R Clarke', 'D Gough', 'SJ Harmison', 'JM Anderson']","['CH Gayle', 'S Chanderpaul', 'DR Smith', 'RR Sarwan', 'BC Lara', 'RL Powell', 'DJ Bravo', 'RD Jacobs', 'IDR Bradshaw', 'R Rampaul', 'JJC Lawson']",West Indies,field,West Indies,,,wickets,7,,['DJ Bravo']
66305,29-06-2004,2004,male,NatWest Series,ODI,2136,4,Chester-le-Street,Riverside Ground,England,New Zealand,['GR Viswanath'],,['MR Benson'],JW Lloyds,RE Koertzen,"['ME Trescothick', 'MP Vaughan', 'GO Jones', 'AJ Strauss', 'PD Collingwood', 'A McGrath', 'ID Blackwell', 'AF Giles', 'D Gough', 'SJ Harmison', 'JM Anderson']","['SP Fleming', 'NJ Astle', 'HJH Marshall', 'SB Styris', 'CD McMillan', 'JDP Oram', 'CL Cairns', 'GJ Hopkins', 'DL Vettori', 'JEC Franklin', 'CZ Harris']",New Zealand,field,New Zealand,,,wickets,7,,['JEC Franklin']
66306,01-07-2004,2004,male,NatWest Series,ODI,2137,5,Leeds,Headingley,West Indies,England,['GR Viswanath'],,['JW Lloyds'],DJ Harper,MR Benson,"['CH Gayle', 'S Chanderpaul', 'DR Smith', 'RR Sarwan', 'BC Lara', 'DJ Bravo', 'RD Jacobs', 'RL Powell', 'IDR Bradshaw', 'R Rampaul', 'JJC Lawson']","['ME Trescothick', 'MP Vaughan', 'RWT Key', 'AJ Strauss', 'A Flintoff', 'PD Collingwood', 'GO Jones', 'A McGrath', 'D Gough', 'SJ Harmison', 'JM Anderson']",England,field,England,,,wickets,7,,['SJ Harmison']
66309,06-07-2004,2004,male,NatWest Series,ODI,2140,8,London,Lord's,England,West Indies,['GR Viswanath'],,['NJ Llong'],JW Lloyds,RE Koertzen,"['ME Trescothick', 'MP Vaughan', 'RWT Key', 'AJ Strauss', 'A Flintoff', 'PD Collingwood', 'GO Jones', 'AF Giles', 'D Gough', 'SJ Harmison', 'JM Anderson']","['CH Gayle', 'DS Smith', 'RR Sarwan', 'BC Lara', 'RL Powell', 'S Chanderpaul', 'DJ Bravo', 'DR Smith', 'RD Jacobs', 'IDR Bradshaw', 'TL Best']",West Indies,field,West Indies,,,wickets,7,,['CH Gayle']
66311,10-07-2004,2004,male,NatWest Series,ODI,2142,Final,London,Lord's,New Zealand,West Indies,['GR Viswanath'],,['JW Lloyds'],DR Shepherd,RE Koertzen,"['SP Fleming', 'NJ Astle', 'HJH Marshall', 'SB Styris', 'CD McMillan', 'CL Cairns', 'JDP Oram', 'CZ Harris', 'DL Vettori', 'GJ Hopkins', 'IG Butler']","['CH Gayle', 'DS Smith', 'RR Sarwan', 'BC Lara', 'DJ Bravo', 'S Chanderpaul', 'RL Powell', 'DR Smith', 'RD Jacobs', 'IDR Bradshaw', 'TL Best']",West Indies,field,New Zealand,,,runs,107,,['DL Vettori']
65708,17-07-2004,2004,male,Asia Cup,ODI,2145,3,Colombo,Sinhalese Sports Club,Pakistan,Bangladesh,['RS Mahanama'],,['AV Jayaprakash'],BG Jerling,MG Silva,"['Yasir Hameed', 'Imran Farhat', 'Shoaib Malik', 'Inzamam-ul-Haq', 'Mohammad Yousuf', 'Younis Khan', 'Abdul Razzaq', 'Moin Khan', 'Danish Kaneria', 'Shoaib Akhtar', 'Mohammad Sami']","['Javed Omar', 'Mohammad Ashraful', 'Habibul Bashar', 'Rajin Saleh', 'Alok Kapali', 'Mushfiqur Rahman', 'Khaled Mashud', 'Mohammad Rafique', 'Khaled Mahmud', 'Tapash Baisya', 'Abdur Razzak']",Pakistan,bat,Pakistan,,,runs,76,,['Yasir Hameed']
65713,21-07-2004,2004,male,Asia Cup,ODI,2150,8,Colombo,R.Premadasa Stadium,Pakistan,Sri Lanka,['MJ Procter'],,['AFM Akhtaruddin'],BF Bowden,PD Parker,"['Imran Nazir', 'Yasir Hameed', 'Shoaib Malik', 'Inzamam-ul-Haq', 'Mohammad Yousuf', 'Younis Khan', 'Abdul Razzaq', 'Moin Khan', 'Mohammad Sami', 'Shoaib Akhtar', 'Shabbir Ahmed']","['DA Gunawardene', 'ST Jayasuriya', 'MS Atapattu', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'UDU Chandana', 'MF Maharoof', 'WPUJC Vaas', 'DNT Zoysa', 'M Muralitharan']",Pakistan,bat,Sri Lanka,,,wickets,7,,['DNT Zoysa']
65714,23-07-2004,2004,male,Asia Cup,ODI,2151,9,Colombo,R.Premadasa Stadium,Bangladesh,Sri Lanka,['MJ Procter'],,['Nadeem Ghauri'],DR Shepherd,PD Parker,"['Mohammad Ashraful', 'Rajin Saleh', 'Habibul Bashar', 'Alok Kapali', 'Faisal Hossain', 'Manjural Islam Rana', 'Khaled Mashud', 'Abdur Razzak', 'Mohammad Rafique', 'Khaled Mahmud', 'Tapash Baisya']","['DA Gunawardene', 'ST Jayasuriya', 'MS Atapattu', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'UDU Chandana', 'MF Maharoof', 'WPUJC Vaas', 'M Muralitharan', 'SL Malinga']",Bangladesh,bat,Sri Lanka,,,wickets,10,,['ST Jayasuriya']
65716,27-07-2004,2004,male,Asia Cup,ODI,2153,11,Colombo,R.Premadasa Stadium,India,Sri Lanka,['MJ Procter'],,['AFM Akhtaruddin'],BR Doctrove,DR Shepherd,"['SR Tendulkar', 'V Sehwag', 'SC Ganguly', 'R Dravid', 'Yuvraj Singh', 'M Kaif', 'PA Patel', 'IK Pathan', 'Harbhajan Singh', 'Z Khan', 'A Kumble']","['DA Gunawardene', 'ST Jayasuriya', 'WS Jayantha', 'MS Atapattu', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'UDU Chandana', 'MF Maharoof', 'DNT Zoysa', 'SL Malinga']",India,bat,India,,,runs,4,,['V Sehwag']
65718,01-08-2004,2004,male,Asia Cup,ODI,2155,Final,Colombo,R.Premadasa Stadium,Sri Lanka,India,['MJ Procter'],,['AFM Akhtaruddin'],BF Bowden,DR Shepherd,"['DA Gunawardene', 'ST Jayasuriya', 'MS Atapattu', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'UDU Chandana', 'MF Maharoof', 'WPUJC Vaas', 'DNT Zoysa', 'M Muralitharan']","['V Sehwag', 'SR Tendulkar', 'SC Ganguly', 'VVS Laxman', 'R Dravid', 'Yuvraj Singh', 'M Kaif', 'IK Pathan', 'Harbhajan Singh', 'Z Khan', 'A Nehra']",Sri Lanka,bat,Sri Lanka,,,runs,25,,['MS Atapattu']
66374,21-08-2004,2004,male,Videocon Cup,ODI,2157,1,Amstelveen,VRA Cricket Ground,Pakistan,India,['BC Broad'],,['JW Lloyds'],DR Shepherd,SA Bucknor,"['Yasir Hameed', 'Shahid Afridi', 'Shoaib Malik', 'Inzamam-ul-Haq', 'Mohammad Yousuf', 'Abdul Razzaq', 'Younis Khan', 'Moin Khan', 'Mohammad Sami', 'Shoaib Akhtar', 'Shabbir Ahmed']","['V Sehwag', 'SC Ganguly', 'VVS Laxman', 'R Dravid', 'Yuvraj Singh', 'M Kaif', 'RS Gavaskar', 'AB Agarkar', 'IK Pathan', 'L Balaji', 'A Kumble']",India,field,Pakistan,,,runs,66,D/L,['Shoaib Malik']
66375,23-08-2004,2004,male,Videocon Cup,ODI,2159,2,Amstelveen,VRA Cricket Ground,Australia,India,['BC Broad'],,['DR Shepherd'],JW Lloyds,SA Bucknor,"['ML Hayden', 'BJ Haddin', 'RT Ponting', 'DR Martyn', 'A Symonds', 'DS Lehmann', 'MJ Clarke', 'GB Hogg', 'B Lee', 'MS Kasprowicz', 'GD McGrath']","['A Kumble', 'Yuvraj Singh', 'SC Ganguly', 'V Sehwag', 'A Nehra', 'L Balaji', 'IK Pathan', 'R Dravid', 'VVS Laxman', 'RS Gavaskar', 'M Kaif']",Australia,bat,,no result,,,,,
64905,28-08-2004,2004,male,South Africa tour of Sri Lanka,ODI,2161,4,Dambulla,Rangiri Dambulla International Stadium,South Africa,Sri Lanka,['CH Lloyd'],,['TH Wijewardene'],EAR de Silva,BF Bowden,"['GC Smith', 'HH Gibbs', 'JH Kallis', 'JA Rudolph', 'MV Boucher', 'JP Duminy', 'SM Pollock', 'L Klusener', 'N Boje', 'RJ Peterson', 'M Ntini']","['DA Gunawardene', 'ST Jayasuriya', 'WS Jayantha', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'UDU Chandana', 'MF Maharoof', 'KS Lokuarachchi', 'SL Malinga', 'CRD Fernando']",Sri Lanka,field,Sri Lanka,,,wickets,7,,['KC Sangakkara']
64906,31-08-2004,2004,male,South Africa tour of Sri Lanka,ODI,2163,5,Colombo,Sinhalese Sports Club,Sri Lanka,South Africa,['CH Lloyd'],,['REJ Martinesz'],BF Bowden,TH Wijewardene,"['DA Gunawardene', 'ST Jayasuriya', 'WS Jayantha', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'UDU Chandana', 'KS Lokuarachchi', 'MF Maharoof', 'DNT Zoysa', 'HMRKB Herath']","['GC Smith', 'HH Gibbs', 'JH Kallis', 'JA Rudolph', 'MV Boucher', 'SM Pollock', 'JP Duminy', 'L Klusener', 'N Boje', 'CK Langeveldt', 'M Ntini']",South Africa,field,Sri Lanka,,,runs,49,,['UDU Chandana']
65032,01-09-2004,2004,male,India tour of England,ODI,2164,1,Nottingham,Trent Bridge,India,England,['MJ Procter'],,['JW Lloyds'],DB Hair,DR Shepherd,"['V Sehwag', 'SC Ganguly', 'VVS Laxman', 'R Dravid', 'Yuvraj Singh', 'M Kaif', 'RS Gavaskar', 'IK Pathan', 'A Kumble', 'L Balaji', 'A Nehra']","['ME Trescothick', 'VS Solanki', 'MP Vaughan', 'AJ Strauss', 'A Flintoff', 'PD Collingwood', 'GO Jones', 'AF Giles', 'AG Wharf', 'D Gough', 'SJ Harmison']",England,field,England,,,wickets,7,,['AG Wharf']
65033,03-09-2004,2004,male,India tour of England,ODI,2165,2,London,Kennington Oval,England,India,['MJ Procter'],,['NJ Llong'],DB Hair,MR Benson,"['ME Trescothick', 'VS Solanki', 'MP Vaughan', 'AJ Strauss', 'A Flintoff', 'PD Collingwood', 'GO Jones', 'AF Giles', 'AG Wharf', 'D Gough', 'SJ Harmison']","['SC Ganguly', 'V Sehwag', 'VVS Laxman', 'M Kaif', 'R Dravid', 'Yuvraj Singh', 'RS Gavaskar', 'AB Agarkar', 'IK Pathan', 'Harbhajan Singh', 'L Balaji']",India,field,England,,,runs,70,,['A Flintoff']
66377,04-09-2004,2004,male,Pakistan tour of England,ODI,2166,,London,Lord's,Australia,Pakistan,['BC Broad'],,['JW Lloyds'],DR Shepherd,SA Bucknor,"['ML Hayden', 'BJ Haddin', 'RT Ponting', 'DR Martyn', 'A Symonds', 'DS Lehmann', 'MJ Clarke', 'SR Watson', 'B Lee', 'MS Kasprowicz', 'JN Gillespie']","['Yasir Hameed', 'Imran Farhat', 'Shahid Afridi', 'Shoaib Malik', 'Inzamam-ul-Haq', 'Mohammad Yousuf', 'Abdul Razzaq', 'Moin Khan', 'Naved-ul-Hasan', 'Mohammad Sami', 'Shoaib Akhtar']",Pakistan,field,Australia,,,runs,10,,['A Symonds']
65034,05-09-2004,2004,male,India tour of England,ODI,2167,3,London,Lord's,India,England,['MJ Procter'],,['MR Benson'],DB Hair,JW Lloyds,"['SC Ganguly', 'VVS Laxman', 'M Kaif', 'V Sehwag', 'R Dravid', 'Yuvraj Singh', 'KD Karthik', 'Harbhajan Singh', 'IK Pathan', 'A Kumble', 'A Nehra']","['ME Trescothick', 'VS Solanki', 'MP Vaughan', 'AJ Strauss', 'A McGrath', 'PD Collingwood', 'GO Jones', 'AF Giles', 'AG Wharf', 'D Gough', 'SJ Harmison']",India,bat,India,,,runs,23,,['SC Ganguly']
66196,10-09-2004,2004,male,ICC Champions Trophy,ODI,2168,1,Birmingham,Edgbaston,England,Zimbabwe,['RS Madugalle'],,['BF Bowden'],SJA Taufel,SA Bucknor,"['ME Trescothick', 'VS Solanki', 'MP Vaughan', 'AJ Strauss', 'A Flintoff', 'PD Collingwood', 'GO Jones', 'AF Giles', 'AG Wharf', 'D Gough', 'SJ Harmison']","['S Matsikenyeri', 'BRM Taylor', 'V Sibanda', 'DD Ebrahim', 'MA Vermeulen', 'T Taibu', 'E Chigumbura', 'T Panyangara', 'P Utseya', 'DT Hondo', 'EC Rainsford']",Zimbabwe,field,England,,,runs,152,,['PD Collingwood']
66197,10-09-2004,2004,male,ICC Champions Trophy,ODI,2169,2,London,Kennington Oval,New Zealand,United States of America,['MJ Procter'],,['DB Hair'],BR Doctrove,DR Shepherd,"['SP Fleming', 'NJ Astle', 'HJH Marshall', 'SB Styris', 'CL Cairns', 'CD McMillan', 'JDP Oram', 'BB McCullum', 'CZ Harris', 'DL Vettori', 'DR Tuffey']","['RP Alexander', 'MR Johnson', 'LC Romero', 'SJ Massiah', 'RW Staple', 'CB Lambert', 'JH Desai', 'Aijaz Ali', 'Rashid Zia', 'CA Reid', 'HR Johnson']",United States of America,field,New Zealand,,,runs,210,,['NJ Astle']
66198,11-09-2004,2004,male,ICC Champions Trophy,ODI,2170,3,Southampton,The Rose Bowl,India,Kenya,['CH Lloyd'],,['Aleem Dar'],DJ Harper,RE Koertzen,"['SC Ganguly', 'V Sehwag', 'VVS Laxman', 'Yuvraj Singh', 'M Kaif', 'R Dravid', 'KD Karthik', 'Harbhajan Singh', 'IK Pathan', 'AB Agarkar', 'A Nehra']","['KO Otieno', 'RD Shah', 'SO Tikolo', 'HS Modi', 'TM Odoyo', 'RG Aga', 'MA Ouma', 'BJ Patel', 'MA Suji', 'PJ Ongondo', 'AO Suji']",Kenya,field,India,,,runs,98,,['SC Ganguly']
66200,13-09-2004,2004,male,ICC Champions Trophy,ODI,2172,5,Southampton,The Rose Bowl,United States of America,Australia,['RS Madugalle'],,['SA Bucknor'],Aleem Dar,BF Bowden,"['RP Alexander', 'MR Johnson', 'LC Romero', 'SJ Massiah', 'RW Staple', 'CA Reid', 'Rashid Zia', 'Aijaz Ali', 'Nasir Javed', 'DL Blake', 'HR Johnson']","['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DS Lehmann', 'A Symonds', 'DR Martyn', 'MJ Clarke', 'MS Kasprowicz', 'B Lee', 'JN Gillespie', 'GD McGrath']",Australia,field,Australia,,,wickets,9,,['MS Kasprowicz']
